yyyy,mo,dd,hh,mm,WT_E,WT_N,WT_W,WT_S
2015,11,15,12,0,-0.561527171,-0.513622914,-0.403029532,-0.36673089
2015,11,15,13,0,-0.560561909,-0.513624873,-0.402044776,-0.365750194
2015,11,15,14,0,-0.560564332,-0.513626832,-0.402045724,-0.365751579
2015,11,15,15,0,-0.559599081,-0.513628791,-0.401060973,-0.365752963
2015,11,15,16,0,-0.558633838,-0.51363075,-0.401061922,-0.364772276
2015,11,15,17,0,-0.557668603,-0.513632709,-0.401062872,-0.364773663
2015,11,15,18,0,-0.557671037,-0.513634668,-0.401063822,-0.364775049
2015,11,15,19,0,-0.556705813,-0.513636627,-0.401064771,-0.364776436
2015,11,15,20,0,-0.555740597,-0.513638586,-0.401065721,-0.364777823
2015,11,15,21,0,-0.555743039,-0.513640545,-0.401066671,-0.36477921
2015,11,15,22,0,-0.555745481,-0.513642505,-0.40106762,-0.364780597
2015,11,15,23,0,-0.55478028,-0.513644464,-0.40106857,-0.364781983
2015,11,16,0,0,-0.553815086,-0.513646423,-0.40106952,-0.36478337
2015,11,16,1,0,-0.553817536,-0.513648382,-0.40107047,-0.364784757
2015,11,16,2,0,-0.553819986,-0.513650341,-0.401071419,-0.364786144
2015,11,16,3,0,-0.553822436,-0.5136523,-0.401072369,-0.36478753
2015,11,16,4,0,-0.553824885,-0.513654259,-0.401073319,-0.364788917
2015,11,16,5,0,-0.552859715,-0.513656218,-0.401074268,-0.364790304
2015,11,16,6,0,-0.552862168,-0.513658177,-0.401075218,-0.365773733
2015,11,16,7,0,-0.552864622,-0.513660136,-0.401076168,-0.365775118
2015,11,16,8,0,-0.552867075,-0.513662095,-0.402062788,-0.365776502
2015,11,16,9,0,-0.552869529,-0.513664055,-0.402063736,-0.366759923
2015,11,16,10,0,-0.552871982,-0.513666014,-0.403050351,-0.366761306
2015,11,16,11,0,-0.552874436,-0.513667973,-0.403051298,-0.366762688
2015,11,16,12,0,-0.552876889,-0.513669932,-0.403052244,-0.366764071
2015,11,16,13,0,-0.552879343,-0.513671891,-0.404038852,-0.367747481
2015,11,16,14,0,-0.552881796,-0.51367385,-0.404039797,-0.367748862
2015,11,16,15,0,-0.55288425,-0.513675809,-0.4050264,-0.368732265
2015,11,16,16,0,-0.552886703,-0.513677768,-0.405027343,-0.368733644
2015,11,16,17,0,-0.552889157,-0.513679727,-0.405028286,-0.368735022
2015,11,16,18,0,-0.55289161,-0.513681686,-0.405029229,-0.3687364
2015,11,16,19,0,-0.552894064,-0.513683645,-0.406015824,-0.368737779
2015,11,16,20,0,-0.551928954,-0.513685605,-0.406016766,-0.36972117
2015,11,16,21,0,-0.551931411,-0.513687564,-0.406017707,-0.369722546
2015,11,16,22,0,-0.551933869,-0.513689523,-0.406018648,-0.369723922
2015,11,16,23,0,-0.551936326,-0.513691482,-0.406019589,-0.369725299
2015,11,17,0,0,-0.551938783,-0.513693441,-0.406020531,-0.369726675
2015,11,17,1,0,-0.551941241,-0.5136954,-0.406021472,-0.369728051
2015,11,17,2,0,-0.550976158,-0.513697359,-0.406022413,-0.369729427
2015,11,17,3,0,-0.550011082,-0.513699318,-0.405037716,-0.369730803
2015,11,17,4,0,-0.550013547,-0.512701277,-0.405038659,-0.36973218
2015,11,17,5,0,-0.550016012,-0.512703236,-0.405039602,-0.368751562
2015,11,17,6,0,-0.549050952,-0.511705196,-0.404054911,-0.36875294
2015,11,17,7,0,-0.547118378,-0.510707155,-0.403070224,-0.368754319
2015,11,17,8,0,-0.547120854,-0.509709114,-0.40208554,-0.368755697
2015,11,17,9,0,-0.546155817,-0.508711073,-0.40110086,-0.366793104
2015,11,17,10,0,-0.544223278,-0.506713032,-0.398144929,-0.363848537
2015,11,17,11,0,-0.544225765,-0.505714991,-0.391246508,-0.360903982
2015,11,17,12,0,-0.543260751,-0.50571695,-0.382376864,-0.355013502
2015,11,17,13,0,-0.541328246,-0.505718909,-0.376464115,-0.347159094
2015,11,17,14,0,-0.539395756,-0.504720868,-0.370551386,-0.340286695
2015,11,17,15,0,-0.538430772,-0.504722827,-0.365624297,-0.334396297
2015,11,17,16,0,-0.535530821,-0.504724786,-0.362668457,-0.328505926
2015,11,17,17,0,-0.532630894,-0.504726746,-0.358727012,-0.324579516
2015,11,17,18,0,-0.529730989,-0.504728705,-0.355771194,-0.320653124
2015,11,17,19,0,-0.526831107,-0.504730664,-0.353800998,-0.317708713
2015,11,17,20,0,-0.522963776,-0.504732623,-0.351830809,-0.315746276
2015,11,17,21,0,-0.520063944,-0.504734582,-0.350846235,-0.313783848
2015,11,17,22,0,-0.517164134,-0.503736541,-0.35084727,-0.312803387
2015,11,17,23,0,-0.515231808,-0.5037385,-0.349862701,-0.31182293
2015,11,18,0,0,-0.51233204,-0.504740459,-0.349863738,-0.310842477
2015,11,18,1,0,-0.509432296,-0.503742418,-0.348879174,-0.31084398
2015,11,18,2,0,-0.507500023,-0.503744377,-0.348880213,-0.309863533
2015,11,18,3,0,-0.505567765,-0.504746336,-0.348881252,-0.309865038
2015,11,18,4,0,-0.503635522,-0.504748296,-0.348882291,-0.309866543
2015,11,18,5,0,-0.50363817,-0.504750255,-0.34888333,-0.309868048
2015,11,18,6,0,-0.500738517,-0.503752214,-0.347898776,-0.309869553
2015,11,18,7,0,-0.498806316,-0.502754173,-0.347899817,-0.309871058
2015,11,18,8,0,-0.497841557,-0.502756132,-0.347900857,-0.309872563
2015,11,18,9,0,-0.495909383,-0.501758091,-0.34691631,-0.308892134
2015,11,18,10,0,-0.493977224,-0.50076005,-0.343960593,-0.307911708
2015,11,18,11,0,-0.492045081,-0.499762009,-0.338048133,-0.304967426
2015,11,18,12,0,-0.491080363,-0.499763968,-0.331150109,-0.303005084
2015,11,18,13,0,-0.48818084,-0.498765927,-0.324252109,-0.299078899
2015,11,18,14,0,-0.485281339,-0.496767887,-0.318339713,-0.296134654
2015,11,18,15,0,-0.480447062,-0.493769846,-0.314398492,-0.292208501
2015,11,18,16,0,-0.475612823,-0.491771805,-0.312428438,-0.288282364
2015,11,18,17,0,-0.471746014,-0.489773764,-0.309472815,-0.285338162
2015,11,18,18,0,-0.467879235,-0.488775723,-0.307502776,-0.282393972
2015,11,18,19,0,-0.464979871,-0.487777682,-0.306518315,-0.279449795
2015,11,18,20,0,-0.46304791,-0.487779641,-0.305533856,-0.278469454
2015,11,18,21,0,-0.461115965,-0.4877816,-0.30553497,-0.276507208
2015,11,18,22,0,-0.459184035,-0.487783559,-0.305536083,-0.275526877
2015,11,18,23,0,-0.458219489,-0.487785518,-0.305537196,-0.274546551
2015,11,19,0,0,-0.45725495,-0.487787477,-0.306523872,-0.274548132
2015,11,19,1,0,-0.45629042,-0.487789437,-0.306524983,-0.273567812
2015,11,19,2,0,-0.455325896,-0.487791396,-0.307511654,-0.273569395
2015,11,19,3,0,-0.455328735,-0.487793355,-0.308498321,-0.273570979
2015,11,19,4,0,-0.455331573,-0.487795314,-0.309484986,-0.273572562
2015,11,19,5,0,-0.455334411,-0.487797273,-0.310471646,-0.273574145
2015,11,19,6,0,-0.455337249,-0.487799232,-0.311458304,-0.274557619
2015,11,19,7,0,-0.455340087,-0.487801191,-0.312444958,-0.2745592
2015,11,19,8,0,-0.45631026,-0.48780315,-0.314417158,-0.274560781
2015,11,19,9,0,-0.456313094,-0.487805109,-0.315403803,-0.274562362
2015,11,19,10,0,-0.457283256,-0.487807068,-0.316390445,-0.275545825
2015,11,19,11,0,-0.45825341,-0.487809028,-0.317377084,-0.276529284
2015,11,19,12,0,-0.459223556,-0.487810987,-0.319349262,-0.276530861
2015,11,19,13,0,-0.460193694,-0.487812946,-0.320335892,-0.277514313
2015,11,19,14,0,-0.461163825,-0.487814905,-0.32132252,-0.278497761
2015,11,19,15,0,-0.462133949,-0.487816864,-0.322309143,-0.279481205
2015,11,19,16,0,-0.463104064,-0.487818823,-0.323295763,-0.280464645
2015,11,19,17,0,-0.464074172,-0.487820782,-0.32428238,-0.281448081
2015,11,19,18,0,-0.465044273,-0.487822741,-0.326254526,-0.282431512
2015,11,19,19,0,-0.466014366,-0.4878247,-0.327241135,-0.282433076
2015,11,19,20,0,-0.466984451,-0.487826659,-0.32822774,-0.283416501
2015,11,19,21,0,-0.467954529,-0.486828618,-0.328228814,-0.284399922
2015,11,19,22,0,-0.468924599,-0.486830578,-0.329215414,-0.285383339
2015,11,19,23,0,-0.469894661,-0.486832537,-0.330202011,-0.285384896
2015,11,20,0,0,-0.469897442,-0.486834496,-0.331188604,-0.286368307
2015,11,20,1,0,-0.470867493,-0.486836455,-0.331189674,-0.287351713
2015,11,20,2,0,-0.471837536,-0.486838414,-0.332176262,-0.287353266
2015,11,20,3,0,-0.472807572,-0.486840373,-0.33217733,-0.288336666
2015,11,20,4,0,-0.472810342,-0.485842332,-0.332178397,-0.288338218
2015,11,20,5,0,-0.472813111,-0.484844291,-0.332179465,-0.288339769
2015,11,20,6,0,-0.472815881,-0.48484625,-0.333166045,-0.287359481
2015,11,20,7,0,-0.473785898,-0.484848209,-0.3321816,-0.285397359
2015,11,20,8,0,-0.473788663,-0.484850168,-0.33021165,-0.283435246
2015,11,20,9,0,-0.473791429,-0.484852128,-0.328241707,-0.280491308
2015,11,20,10,0,-0.473794195,-0.483854087,-0.32627177,-0.277547382
2015,11,20,11,0,-0.472829729,-0.483856046,-0.32430184,-0.274603469
2015,11,20,12,0,-0.471865271,-0.482858005,-0.321346415,-0.273623223
2015,11,20,13,0,-0.471868044,-0.482859964,-0.3193765,-0.271661157
2015,11,20,14,0,-0.470903597,-0.481861923,-0.317406592,-0.267735453
2015,11,20,15,0,-0.469939158,-0.481863882,-0.314451194,-0.263809766
2015,11,20,16,0,-0.468974726,-0.481865841,-0.311495806,-0.259884095
2015,11,20,17,0,-0.468010302,-0.4818678,-0.307554934,-0.255958442
2015,11,20,18,0,-0.46607868,-0.481869759,-0.30558506,-0.25301462
2015,11,20,19,0,-0.464147073,-0.481871719,-0.303615192,-0.250070811
2015,11,20,20,0,-0.462215482,-0.481873678,-0.301645332,-0.247127014
2015,11,20,21,0,-0.460283906,-0.481875637,-0.299675478,-0.246146846
2015,11,20,22,0,-0.458352345,-0.480877596,-0.29770563,-0.244184877
2015,11,20,23,0,-0.4564208,-0.480879555,-0.296721273,-0.243204719
2015,11,21,0,0,-0.45448927,-0.480881514,-0.29573692,-0.241242765
2015,11,21,1,0,-0.453524933,-0.480883473,-0.294752569,-0.240262618
2015,11,21,2,0,-0.451593429,-0.480885432,-0.293768223,-0.239282475
2015,11,21,3,0,-0.450629112,-0.480887391,-0.293769356,-0.239284132
2015,11,21,4,0,-0.448697635,-0.48088935,-0.293770489,-0.239285789
2015,11,21,5,0,-0.447733336,-0.480891309,-0.293771623,-0.238305655
2015,11,21,6,0,-0.446769045,-0.480893269,-0.293772756,-0.238307315
2015,11,21,7,0,-0.445804762,-0.480895228,-0.293773889,-0.238308974
2015,11,21,8,0,-0.444840487,-0.480897187,-0.293775023,-0.238310633
2015,11,21,9,0,-0.443876219,-0.480899146,-0.293776156,-0.238312292
2015,11,21,10,0,-0.442911958,-0.480901105,-0.294762754,-0.238313951
2015,11,21,11,0,-0.442914846,-0.480903064,-0.294763886,-0.238315611
2015,11,21,12,0,-0.441950597,-0.480905023,-0.294765018,-0.23831727
2015,11,21,13,0,-0.441953488,-0.479906982,-0.294766149,-0.238318929
2015,11,21,14,0,-0.440989251,-0.479908941,-0.295752739,-0.23930236
2015,11,21,15,0,-0.440992146,-0.4799109,-0.295753869,-0.239304017
2015,11,21,16,0,-0.44002792,-0.479912859,-0.296740454,-0.239305675
2015,11,21,17,0,-0.440030819,-0.479914819,-0.296741582,-0.239307332
2015,11,21,18,0,-0.440033718,-0.479916778,-0.297728162,-0.240290752
2015,11,21,19,0,-0.440036617,-0.479918737,-0.297729289,-0.240292407
2015,11,21,20,0,-0.440039516,-0.479920696,-0.298715864,-0.240294062
2015,11,21,21,0,-0.440042416,-0.479922655,-0.298716988,-0.241277475
2015,11,21,22,0,-0.440045315,-0.479924614,-0.299703558,-0.242260883
2015,11,21,23,0,-0.440048214,-0.479926573,-0.300690125,-0.243244287
2015,11,22,0,0,-0.440051113,-0.479928532,-0.301676688,-0.244227686
2015,11,22,1,0,-0.441021099,-0.478930491,-0.301677807,-0.245211082
2015,11,22,2,0,-0.441023994,-0.47893245,-0.302664365,-0.246194473
2015,11,22,3,0,-0.441993969,-0.47893441,-0.30365092,-0.24717786
2015,11,22,4,0,-0.441996861,-0.478936369,-0.304637471,-0.2471795
2015,11,22,5,0,-0.442966824,-0.478938328,-0.305624019,-0.248162881
2015,11,22,6,0,-0.44393678,-0.478940287,-0.306610564,-0.250127996
2015,11,22,7,0,-0.443939664,-0.478942246,-0.307597105,-0.251111366
2015,11,22,8,0,-0.444909608,-0.478944205,-0.308583642,-0.252094732
2015,11,22,9,0,-0.444912488,-0.478946164,-0.309570177,-0.254059826
2015,11,22,10,0,-0.445882421,-0.478948123,-0.310556708,-0.255043181
2015,11,22,11,0,-0.446852346,-0.478950082,-0.311543235,-0.256026532
2015,11,22,12,0,-0.446855219,-0.478952041,-0.31252976,-0.257009879
2015,11,22,13,0,-0.446858091,-0.478954,-0.31351628,-0.257993222
2015,11,22,14,0,-0.447828001,-0.47895596,-0.314502798,-0.25897656
2015,11,22,15,0,-0.44783087,-0.478957919,-0.315489312,-0.260941614
2015,11,22,16,0,-0.447833738,-0.478959878,-0.316475823,-0.260943224
2015,11,22,17,0,-0.448803633,-0.478961837,-0.31746233,-0.26192655
2015,11,22,18,0,-0.448806498,-0.478963796,-0.318448834,-0.262909872
2015,11,22,19,0,-0.449776381,-0.478965755,-0.318449926,-0.263893189
2015,11,22,20,0,-0.449779242,-0.478967714,-0.319436425,-0.264876502
2015,11,22,21,0,-0.449782104,-0.477969673,-0.32042292,-0.265859811
2015,11,22,22,0,-0.450751972,-0.477971632,-0.321409412,-0.266843116
2015,11,22,23,0,-0.451721832,-0.477973591,-0.322395901,-0.267826416
2015,11,23,0,0,-0.451724686,-0.477975551,-0.323382387,-0.268809712
2015,11,23,1,0,-0.451727539,-0.47797751,-0.32338347,-0.269793004
2015,11,23,2,0,-0.452697384,-0.477979469,-0.32436995,-0.270776292
2015,11,23,3,0,-0.452700234,-0.477981428,-0.325356427,-0.271759575
2015,11,23,4,0,-0.452703083,-0.477983387,-0.326342901,-0.272742855
2015,11,23,5,0,-0.453672914,-0.477985346,-0.327329371,-0.27372613
2015,11,23,6,0,-0.454642736,-0.477987305,-0.327330447,-0.274709401
2015,11,23,7,0,-0.454645578,-0.477989264,-0.328316912,-0.275692667
2015,11,23,8,0,-0.455615389,-0.477991223,-0.329303374,-0.27667593
2015,11,23,9,0,-0.455618227,-0.477993182,-0.329304447,-0.276677507
2015,11,23,10,0,-0.455621065,-0.477995141,-0.330290904,-0.278642442
2015,11,23,11,0,-0.456590861,-0.477997101,-0.331277357,-0.278644015
2015,11,23,12,0,-0.457560649,-0.47799906,-0.332263808,-0.279627262
2015,11,23,13,0,-0.45756348,-0.478001019,-0.332264875,-0.280610506
2015,11,23,14,0,-0.458533257,-0.478002978,-0.33325132,-0.281593745
2015,11,23,15,0,-0.458536083,-0.478004937,-0.334237762,-0.281595311
2015,11,23,16,0,-0.45853891,-0.478006896,-0.3352242,-0.282578544
2015,11,23,17,0,-0.459508672,-0.478008855,-0.335225263,-0.283561772
2015,11,23,18,0,-0.459511495,-0.478010814,-0.336211696,-0.284544997
2015,11,23,19,0,-0.460481245,-0.478012773,-0.337198126,-0.285528217
2015,11,23,20,0,-0.461450987,-0.478014732,-0.338184553,-0.286511433
2015,11,23,21,0,-0.461453802,-0.478016691,-0.33818561,-0.286512989
2015,11,23,22,0,-0.461456618,-0.478018651,-0.339172032,-0.287496198
2015,11,23,23,0,-0.461459433,-0.47702061,-0.339173087,-0.287497752
2015,11,24,0,0,-0.462429157,-0.477022569,-0.340159504,-0.288480955
2015,11,24,1,0,-0.462431968,-0.477024528,-0.341145917,-0.289464154
2015,11,24,2,0,-0.46243478,-0.477026487,-0.341146969,-0.289465704
2015,11,24,3,0,-0.463404488,-0.476028446,-0.341148022,-0.290448896
2015,11,24,4,0,-0.463407295,-0.478030405,-0.342134428,-0.290450444
2015,11,24,5,0,-0.463410103,-0.478032364,-0.342135479,-0.29143363
2015,11,24,6,0,-0.463412911,-0.478034323,-0.34312188,-0.292416812
2015,11,24,7,0,-0.4643826,-0.478036282,-0.343122929,-0.292418355
2015,11,24,8,0,-0.464385404,-0.478038242,-0.343123978,-0.293401531
2015,11,24,9,0,-0.465355082,-0.478040201,-0.344110373,-0.294384703
2015,11,24,10,0,-0.465357882,-0.47804216,-0.345096764,-0.294386242
2015,11,24,11,0,-0.465360682,-0.478044119,-0.34509781,-0.295369407
2015,11,24,12,0,-0.466330344,-0.478046078,-0.346084196,-0.295370943
2015,11,24,13,0,-0.466333141,-0.478048037,-0.34608524,-0.29537248
2015,11,24,14,0,-0.466335937,-0.478049996,-0.347071621,-0.296355637
2015,11,24,15,0,-0.467305584,-0.478051955,-0.347072663,-0.296357172
2015,11,24,16,0,-0.467308377,-0.478053914,-0.348059039,-0.297340322
2015,11,24,17,0,-0.467311169,-0.478055873,-0.34806008,-0.298323468
2015,11,24,18,0,-0.467313961,-0.478057832,-0.348061121,-0.298324999
2015,11,24,19,0,-0.46828359,-0.478059792,-0.34904749,-0.299308139
2015,11,24,20,0,-0.468286378,-0.478061751,-0.349048529,-0.299309667
2015,11,24,21,0,-0.468289167,-0.47806371,-0.349049568,-0.299311195
2015,11,24,22,0,-0.468291956,-0.478065669,-0.35003593,-0.300294327
2015,11,24,23,0,-0.467327924,-0.478067628,-0.350036968,-0.300295853
2015,11,25,0,0,-0.467330716,-0.478069587,-0.350038005,-0.300297379
2015,11,25,1,0,-0.467333509,-0.478071546,-0.350039042,-0.300298905
2015,11,25,2,0,-0.467336301,-0.478073505,-0.35004008,-0.296374052
2015,11,25,3,0,-0.467339094,-0.478075464,-0.350041117,-0.289504438
2015,11,25,4,0,-0.467341886,-0.477077423,-0.349056841,-0.281653263
2015,11,25,5,0,-0.466377881,-0.477079382,-0.348072568,-0.275765299
2015,11,25,6,0,-0.466380677,-0.477081342,-0.346102989,-0.270858946
2015,11,25,7,0,-0.465416683,-0.477083301,-0.344133416,-0.266934199
2015,11,25,8,0,-0.464452697,-0.47708526,-0.34216385,-0.263991051
2015,11,25,9,0,-0.462521936,-0.477087219,-0.340194291,-0.262029495
2015,11,25,10,0,-0.461557969,-0.477089178,-0.338224738,-0.25908637
2015,11,25,11,0,-0.457693685,-0.476091137,-0.335269891,-0.257124833
2015,11,25,12,0,-0.456729745,-0.475093096,-0.332315054,-0.253200158
2015,11,25,13,0,-0.455765812,-0.475095055,-0.328374928,-0.250257071
2015,11,25,14,0,-0.453835123,-0.475097014,-0.325420113,-0.246332427
2015,11,25,15,0,-0.45190445,-0.475098973,-0.321480013,-0.241426233
2015,11,25,16,0,-0.449973791,-0.474100933,-0.318525219,-0.23848319
2015,11,25,17,0,-0.448043148,-0.474102892,-0.315570436,-0.234558597
2015,11,25,18,0,-0.446112521,-0.474104851,-0.312615663,-0.231615582
2015,11,25,19,0,-0.443215164,-0.47410681,-0.3096609,-0.228672579
2015,11,25,20,0,-0.441284571,-0.474108769,-0.307691433,-0.225729589
2015,11,25,21,0,-0.439353992,-0.473110728,-0.305721973,-0.223768167
2015,11,25,22,0,-0.437423429,-0.472112687,-0.302767237,-0.221806753
2015,11,25,23,0,-0.434526152,-0.470114646,-0.300797793,-0.219845347
2015,11,26,0,0,-0.431628898,-0.467116605,-0.297843075,-0.218865498
2015,11,26,1,0,-0.428731667,-0.464118564,-0.296858924,-0.217885653
2015,11,26,2,0,-0.425834459,-0.460120523,-0.293904223,-0.216905813
2015,11,26,3,0,-0.423903987,-0.456122483,-0.291934807,-0.216907518
2015,11,26,4,0,-0.421006821,-0.451124442,-0.290950671,-0.215927684
2015,11,26,5,0,-0.419076384,-0.447126401,-0.289966538,-0.215929392
2015,11,26,6,0,-0.416179259,-0.44212836,-0.289967678,-0.2159311
2015,11,26,7,0,-0.415215555,-0.437130319,-0.28898355,-0.215932807
2015,11,26,8,0,-0.413285163,-0.433132278,-0.288984692,-0.215934515
2015,11,26,9,0,-0.411354787,-0.428134237,-0.288985833,-0.215936223
2015,11,26,10,0,-0.409424426,-0.424136196,-0.288986975,-0.215937931
2015,11,26,11,0,-0.408460763,-0.421138155,-0.288988117,-0.215939638
2015,11,26,12,0,-0.406530429,-0.419140114,-0.288003999,-0.215941346
2015,11,26,13,0,-0.405566786,-0.418142074,-0.288005143,-0.215943054
2015,11,26,14,0,-0.40460315,-0.417144033,-0.288006286,-0.215944762
2015,11,26,15,0,-0.403639522,-0.416145992,-0.287022175,-0.21594647
2015,11,26,16,0,-0.401709237,-0.416147951,-0.28702332,-0.215948177
2015,11,26,17,0,-0.400745627,-0.41514991,-0.286039214,-0.214968373
2015,11,26,18,0,-0.399782026,-0.415151869,-0.285055112,-0.213988572
2015,11,26,19,0,-0.398818432,-0.414153828,-0.28505626,-0.213990284
2015,11,26,20,0,-0.397854846,-0.414155787,-0.284072163,-0.212028984
2015,11,26,21,0,-0.396891267,-0.413157746,-0.283088068,-0.2120307
2015,11,26,22,0,-0.394961054,-0.413159705,-0.28308922,-0.210069413
2015,11,26,23,0,-0.393997495,-0.412161664,-0.28111989,-0.209089634
2015,11,27,0,0,-0.392067309,-0.412163624,-0.281121046,-0.209091356
2015,11,27,1,0,-0.390137138,-0.411165583,-0.280136963,-0.208111583
2015,11,27,2,0,-0.389173609,-0.410167542,-0.279152884,-0.206150321
2015,11,27,3,0,-0.388210088,-0.410169501,-0.278168809,-0.20615205
2015,11,27,4,0,-0.386279955,-0.40917146,-0.277184736,-0.204190801
2015,11,27,5,0,-0.384349838,-0.408173419,-0.276200667,-0.203211047
2015,11,27,6,0,-0.382419735,-0.407175378,-0.274231373,-0.201249812
2015,11,27,7,0,-0.380489649,-0.406177337,-0.272262085,-0.199288586
2015,11,27,8,0,-0.378559577,-0.405179296,-0.270292804,-0.197327368
2015,11,27,9,0,-0.374696321,-0.404181255,-0.268323529,-0.193403202
2015,11,27,10,0,-0.370833096,-0.403183214,-0.265369039,-0.188497576
2015,11,27,11,0,-0.366969901,-0.402185174,-0.261429338,-0.185554919
2015,11,27,12,0,-0.362140149,-0.401187133,-0.256504432,-0.180649331
2015,11,27,13,0,-0.35634385,-0.400189092,-0.251579542,-0.176725234
2015,11,27,14,0,-0.352480758,-0.399191051,-0.245669454,-0.173782622
2015,11,27,15,0,-0.348617696,-0.39819301,-0.2407446,-0.169858557
2015,11,27,16,0,-0.345721238,-0.397194969,-0.235819762,-0.166915973
2015,11,27,17,0,-0.342824803,-0.396196928,-0.230894942,-0.162991939
2015,11,27,18,0,-0.340894956,-0.395198887,-0.226955347,-0.160049382
2015,11,27,19,0,-0.338965124,-0.393200846,-0.224986181,-0.156125381
2015,11,27,20,0,-0.337035308,-0.392202805,-0.223017021,-0.154164306
2015,11,27,21,0,-0.336072061,-0.391204765,-0.223018275,-0.152203241
2015,11,27,22,0,-0.335108821,-0.389206724,-0.22301953,-0.152205086
2015,11,27,23,0,-0.334145589,-0.388208683,-0.223020785,-0.152206931
2015,11,28,0,0,-0.333182364,-0.386210642,-0.223022039,-0.153190223
2015,11,28,1,0,-0.332219147,-0.385212601,-0.224008491,-0.154173511
2015,11,28,2,0,-0.332222473,-0.38321456,-0.224009744,-0.154175351
2015,11,28,3,0,-0.331259268,-0.382216519,-0.224010997,-0.154177192
2015,11,28,4,0,-0.329329542,-0.380218478,-0.223027058,-0.154179033
2015,11,28,5,0,-0.327399833,-0.378220437,-0.223028312,-0.153199438
2015,11,28,6,0,-0.325470138,-0.376222396,-0.223029567,-0.15320128
2015,11,28,7,0,-0.322573943,-0.374224355,-0.223030822,-0.153203123
2015,11,28,8,0,-0.321610794,-0.373226315,-0.223032076,-0.153204966
2015,11,28,9,0,-0.319681145,-0.371228274,-0.224018515,-0.155169665
2015,11,28,10,0,-0.318718016,-0.369230233,-0.225990132,-0.157134355
2015,11,28,11,0,-0.317754895,-0.368232192,-0.226976562,-0.159099037
2015,11,28,12,0,-0.317758277,-0.367234151,-0.228948167,-0.161063711
2015,11,28,13,0,-0.31776166,-0.36623611,-0.230919765,-0.162046956
2015,11,28,14,0,-0.317765043,-0.366238069,-0.231906182,-0.164011615
2015,11,28,15,0,-0.317768426,-0.366240028,-0.234862942,-0.165976265
2015,11,28,16,0,-0.31873829,-0.366241987,-0.235849348,-0.167940907
2015,11,28,17,0,-0.318741669,-0.366243946,-0.238806091,-0.168924129
2015,11,28,18,0,-0.319711522,-0.366245905,-0.240777656,-0.170888756
2015,11,28,19,0,-0.320681367,-0.366247865,-0.242749214,-0.172853375
2015,11,28,20,0,-0.321651205,-0.367249824,-0.244720765,-0.174817985
2015,11,28,21,0,-0.323587498,-0.367251783,-0.24669231,-0.176782586
2015,11,28,22,0,-0.324557316,-0.368253742,-0.248663848,-0.177765779
2015,11,28,23,0,-0.326493582,-0.368255701,-0.249650219,-0.179730366
2015,11,29,0,0,-0.328429833,-0.36925766,-0.251621745,-0.180713548
2015,11,29,1,0,-0.329399621,-0.370259619,-0.252608107,-0.18267812
2015,11,29,2,0,-0.330369402,-0.369261578,-0.253594466,-0.183661292
2015,11,29,3,0,-0.332305614,-0.369263537,-0.253595669,-0.183663069
2015,11,29,4,0,-0.331342504,-0.370265496,-0.250641416,-0.178757908
2015,11,29,5,0,-0.329412969,-0.370267456,-0.247687174,-0.176796924
2015,11,29,6,0,-0.32748345,-0.370269415,-0.245718089,-0.17483595
2015,11,29,7,0,-0.325553946,-0.370271374,-0.245719305,-0.174837746
2015,11,29,8,0,-0.324590877,-0.370273333,-0.245720521,-0.174839543
2015,11,29,9,0,-0.323627817,-0.370275292,-0.24670688,-0.174841339
2015,11,29,10,0,-0.323631177,-0.370277251,-0.247693236,-0.175824511
2015,11,29,11,0,-0.323634536,-0.37127921,-0.248679589,-0.177789051
2015,11,29,12,0,-0.323637896,-0.371281169,-0.249665938,-0.178772212
2015,11,29,13,0,-0.323641256,-0.371283128,-0.25163742,-0.179755369
2015,11,29,14,0,-0.324611014,-0.372285087,-0.25262376,-0.180738521
2015,11,29,15,0,-0.32461437,-0.372287046,-0.253610098,-0.18172167
2015,11,29,16,0,-0.325584116,-0.372289006,-0.254596432,-0.183686176
2015,11,29,17,0,-0.325587469,-0.373290965,-0.255582762,-0.183687954
2015,11,29,18,0,-0.326557204,-0.373292924,-0.256569089,-0.185652448
2015,11,29,19,0,-0.326560552,-0.374294883,-0.257555413,-0.185654221
2015,11,29,20,0,-0.326563901,-0.373296842,-0.257556609,-0.185655994
2015,11,29,21,0,-0.32753362,-0.373298801,-0.256572681,-0.186639119
2015,11,29,22,0,-0.327536965,-0.37330076,-0.255588757,-0.184678191
2015,11,29,23,0,-0.32754031,-0.373302719,-0.252634597,-0.181735923
2015,11,30,0,0,-0.325610935,-0.373304678,-0.249680447,-0.178793668
2015,11,30,1,0,-0.323681575,-0.372306637,-0.245741191,-0.174870083
2015,11,30,2,0,-0.320785879,-0.371308597,-0.23983172,-0.169965172
2015,11,30,3,0,-0.316923857,-0.370310556,-0.234907381,-0.166041623
2015,11,30,4,0,-0.313061866,-0.369312515,-0.232938393,-0.165062101
2015,11,30,5,0,-0.309199905,-0.366314474,-0.231954521,-0.164082584
2015,11,30,6,0,-0.305337975,-0.357316433,-0.229985545,-0.16310307
2015,11,30,7,0,-0.301476075,-0.352318392,-0.216195301,-0.154272915
2015,11,30,8,0,-0.293748889,-0.343320351,-0.208315732,-0.146424127
2015,11,30,9,0,-0.283122787,-0.33532231,-0.2043766,-0.141519352
