yyyy,mo,dd,hh,mm,SH,SH_flag,LE,LE_flag,ET,ET_flag,ET,ET_flag,NEE,NEE_flag,NEE_gapfilled,NEE_gapfilled_flag,GPP,GPP_flag,GPP_gapfilled,GPP_gapfilled_flag,Reco,Reco_flag
2016,7,2,0,0,NaN,1,NaN,1,NaN,1,0.096887892,0,NaN,1,4.9316,0,NaN,1,0.7440000000000001,0,5.675648000000002,0
2016,7,2,0,30,NaN,1,NaN,1,NaN,1,0.106017937,0,NaN,1,5.1008,0,NaN,1,0.546,0,5.646742,0
2016,7,2,1,0,NaN,1,5.655043496,0,0.124416748,0,0.12441704,0,5.900712483,0,5.9007,0,-0.278,0,-0.278,0,5.622841,0
2016,7,2,1,30,NaN,1,NaN,1,NaN,1,0.112365471,0,NaN,1,4.971,0,NaN,1,0.61,0,5.581435,0
2016,7,2,2,0,NaN,1,NaN,1,NaN,1,0.12877354300000002,0,NaN,1,5.144,0,NaN,1,0.462,0,5.6064370000000014,0
2016,7,2,2,30,-12.03100322,0,1.759338267,0,0.059575493,0,0.059576233,0,6.92310524,0,6.9231,0,-1.3352,0,-1.3352,0,5.587892,0
2016,7,2,3,0,NaN,1,NaN,1,NaN,1,0.12877354300000002,0,NaN,1,5.2034,0,NaN,1,0.38,0,5.583713,0
2016,7,2,3,30,NaN,1,NaN,1,NaN,1,0.114547085,0,NaN,1,5.1695,0,NaN,1,0.405,0,5.57453,0
2016,7,2,4,0,NaN,1,NaN,1,NaN,1,0.133343049,0,NaN,1,4.8305,0,NaN,1,0.753,0,5.583178,0
2016,7,2,4,30,NaN,1,NaN,1,NaN,1,0.908408072,0,NaN,1,2.3266,0,NaN,1,3.2387,0,5.565353,0
2016,7,2,5,0,NaN,1,NaN,1,NaN,1,0.876659193,0,NaN,1,2.5286,0,NaN,1,3.0612,0,5.589754,0
2016,7,2,5,30,NaN,1,NaN,1,NaN,1,1.414798206,0,NaN,1,-0.391,0,NaN,1,6.0171,0,5.6260010000000005,0
2016,7,2,6,0,NaN,1,NaN,1,NaN,1,1.283295964,0,NaN,1,0.74,0,NaN,1,4.9271,0,5.667019,0
2016,7,2,6,30,NaN,1,NaN,1,NaN,1,1.387376682,0,NaN,1,0.626,0,NaN,1,5.1089,0,5.735347,0
2016,7,2,7,0,NaN,1,NaN,1,NaN,1,1.6619506730000002,0,NaN,1,-3.4739,0,NaN,1,9.3107,0,5.836782,0
2016,7,2,7,30,NaN,1,NaN,1,NaN,1,1.666547085,0,NaN,1,-3.532,0,NaN,1,9.4516,0,5.9195910000000005,0
2016,7,2,8,0,NaN,1,NaN,1,NaN,1,1.491121076,0,NaN,1,-1.1834,0,NaN,1,7.1038,0,5.920364,0
2016,7,2,8,30,NaN,1,NaN,1,NaN,1,1.804730942,0,NaN,1,-4.3319,0,NaN,1,10.3,0,6.005594,0
2016,7,2,9,0,NaN,1,NaN,1,NaN,1,2.684529148,0,NaN,1,-10.6,0,NaN,1,16.8,0,6.221531,0
2016,7,2,9,30,NaN,1,NaN,1,NaN,1,4.45,0,NaN,1,-11.1,0,NaN,1,17.5,0,6.400933,0
2016,7,2,10,0,112.5032735,0,92.16100731,0,1.869725601,0,1.869730942,0,-8.737876722000001,0,-8.7379,0,15.1,0,15.1,0,6.374936,0
2016,7,2,10,30,74.76618844,0,78.08547339,0,1.745424284,0,1.745426009,0,-3.91902595,0,-3.919,0,10.3,0,10.3,0,6.346763,0
2016,7,2,11,0,NaN,1,NaN,1,NaN,1,1.69103139,0,NaN,1,-3.665,0,NaN,1,9.8677,0,6.202701,0
2016,7,2,11,30,NaN,1,NaN,1,NaN,1,1.6158520180000002,0,NaN,1,-3.4936,0,NaN,1,9.5197,0,6.0261559999999985,0
2016,7,2,12,0,NaN,1,NaN,1,NaN,1,1.459327354,0,NaN,1,0.429,0,NaN,1,5.2367,0,5.6661519999999985,0
2016,7,2,12,30,23.75505937,0,59.59567922,0,1.384986733,0,1.3849775780000002,0,-2.5016835580000003,0,-2.5017,0,8.1528,0,8.1528,0,5.651108,0
2016,7,2,13,0,4.237911876,0,31.85405185,0,0.7171117140000001,0,0.717107623,0,5.084681369,0,5.0847,0,0.59,0,0.59,0,5.674752,0
2016,7,2,13,30,NaN,1,34.45652844,0,0.750398857,0,0.750403587,0,2.605200502,0,2.6052,0,3.1389,0,3.1389,0,5.744065,0
2016,7,2,14,0,NaN,1,NaN,1,NaN,1,0.971008969,0,NaN,1,3.1346,0,NaN,1,2.6452,0,5.779797,0
2016,7,2,14,30,5.260260936,0,24.1821924,0,0.560007605,0,0.56,0,2.83422829,0,2.8342,0,2.9577,0,2.9577,0,5.7919019999999986,0
2016,7,2,15,0,-3.692018659,0,26.25917139,0,0.624997978,0,0.625,0,1.796377572,0,1.7964,0,4.0514,0,4.0514,0,5.847735,0
2016,7,2,15,30,NaN,1,NaN,1,NaN,1,0.426726457,0,NaN,1,3.9917,0,NaN,1,1.836,0,5.827698000000002,0
2016,7,2,16,0,NaN,1,NaN,1,NaN,1,0.240762332,0,NaN,1,4.6137,0,NaN,1,1.2312,0,5.844909,0
2016,7,2,16,30,-24.1638211,0,25.34832645,0,0.595222994,0,0.595224215,0,6.5054242160000015,0,6.5054,0,-0.599,0,-0.599,0,5.906511,0
2016,7,2,17,0,-60.45226053,0,45.91453643,0,1.029491315,0,1.029484305,0,8.122107091,0,8.1221,0,-2.3061,0,-2.3061,0,5.8159790000000005,0
2016,7,2,17,30,-59.98572881,0,36.23854935,0,0.811553357,0,0.811547085,0,10.9178571,0,10.9,0,-5.0926,0,-5.0926,0,5.825275,0
2016,7,2,18,0,NaN,1,NaN,1,NaN,1,0.130596413,0,NaN,1,4.8885,0,NaN,1,0.89,0,5.778165,0
2016,7,2,18,30,NaN,1,NaN,1,NaN,1,0.29264574,0,NaN,1,4.4883,0,NaN,1,1.2888,0,5.777107,0
2016,7,2,19,0,NaN,1,NaN,1,NaN,1,0.177282511,0,NaN,1,4.7424,0,NaN,1,0.944,0,5.686536,0
2016,7,2,19,30,NaN,1,NaN,1,NaN,1,0.131266816,0,4.239054632,0,4.2391,0,1.3687,0,1.3687,0,5.607723,0
2016,7,2,20,0,NaN,1,NaN,1,NaN,1,0.08832287,0,NaN,1,4.3835,0,NaN,1,1.0503,0,5.433804,0
2016,7,2,20,30,NaN,1,NaN,1,NaN,1,0.132910314,0,NaN,1,4.7372,0,NaN,1,0.907,0,5.644497,0
2016,7,2,21,0,NaN,1,NaN,1,NaN,1,0.137497758,0,NaN,1,4.7492,0,NaN,1,0.8859999999999999,0,5.635369,0
2016,7,2,21,30,NaN,1,NaN,1,NaN,1,0.141387892,0,NaN,1,4.8543,0,NaN,1,0.727,0,5.581131,0
2016,7,2,22,0,NaN,1,NaN,1,NaN,1,0.141387892,0,NaN,1,4.8357,0,NaN,1,0.7290000000000001,0,5.564732,0
2016,7,2,22,30,NaN,1,NaN,1,NaN,1,0.100926009,0,NaN,1,4.8344,0,NaN,1,0.7559999999999999,0,5.590865,0
2016,7,2,23,0,NaN,1,NaN,1,NaN,1,0.099130045,0,NaN,1,4.7615,0,NaN,1,0.8059999999999999,0,5.567975,0
2016,7,2,23,30,NaN,1,NaN,1,NaN,1,0.093491031,0,NaN,1,4.792,0,NaN,1,0.71,0,5.502194,0
2016,7,3,0,0,NaN,1,NaN,1,NaN,1,0.093491031,0,NaN,1,4.7151,0,NaN,1,0.716,0,5.431145,0
2016,7,3,0,30,NaN,1,NaN,1,NaN,1,0.102493274,0,NaN,1,4.869,0,NaN,1,0.505,0,5.373679,0
2016,7,3,1,0,NaN,1,NaN,1,NaN,1,0.14317713,0,NaN,1,4.7521,0,NaN,1,0.569,0,5.321296,0
2016,7,3,1,30,NaN,1,NaN,1,NaN,1,0.14317713,0,NaN,1,4.7521,0,NaN,1,0.523,0,5.275328,0
2016,7,3,2,0,NaN,1,NaN,1,NaN,1,0.143820628,0,NaN,1,4.7784,0,NaN,1,0.473,0,5.251639,0
2016,7,3,2,30,NaN,1,NaN,1,NaN,1,0.114042601,0,NaN,1,4.7223,0,NaN,1,0.499,0,5.221245,0
2016,7,3,3,0,NaN,1,NaN,1,NaN,1,0.143665919,0,NaN,1,4.7628,0,NaN,1,0.404,0,5.166681,0
2016,7,3,3,30,NaN,1,NaN,1,NaN,1,0.135647982,0,NaN,1,4.5678,0,NaN,1,0.727,0,5.29474,0
2016,7,3,4,0,NaN,1,NaN,1,NaN,1,-0.005902691,0,NaN,1,4.5615,0,NaN,1,0.499,0,5.060296,0
2016,7,3,4,30,NaN,1,NaN,1,NaN,1,0.002103543,0,NaN,1,4.5991,0,NaN,1,0.345,0,4.9441169999999985,0
2016,7,3,5,0,NaN,1,NaN,1,NaN,1,0.153863229,0,NaN,1,3.8859,0,NaN,1,0.973,0,4.859221,0
2016,7,3,5,30,NaN,1,NaN,1,NaN,1,0.465089686,0,NaN,1,3.3942,0,NaN,1,1.9167,0,5.310908,0
2016,7,3,6,0,NaN,1,NaN,1,NaN,1,1.086165919,0,NaN,1,0.733,0,NaN,1,4.7097,0,5.443193,0
2016,7,3,6,30,NaN,1,NaN,1,NaN,1,0.882847534,0,NaN,1,1.9403,0,NaN,1,3.4613,0,5.401552,0
2016,7,3,7,0,NaN,1,NaN,1,NaN,1,1.564529148,0,NaN,1,-3.0994,0,NaN,1,8.6875,0,5.588091,0
2016,7,3,7,30,NaN,1,NaN,1,NaN,1,1.244663677,0,NaN,1,-6.6158,0,NaN,1,11.6,0,4.995334,0
2016,7,3,8,0,66.81841139,0,183.3242835,0,4.291616219,0,4.2917040360000005,0,-5.142156921000001,0,-5.1422,0,10.3,0,10.3,0,5.1483919999999985,0
2016,7,3,8,30,7.820869067,0,197.4901282,0,4.398930709,0,4.398878924,0,-6.237053461,0,-6.2371,0,11.4,0,11.4,0,5.193904,0
2016,7,3,9,0,NaN,1,NaN,1,NaN,1,2.861659193,0,NaN,1,-10.5,0,NaN,1,15.8,0,5.313475,0
2016,7,3,9,30,103.5102744,0,371.716938,0,9.051600101,0,9.051569507,0,-14.52147056,0,-14.5,0,20.1,0,20.1,0,5.538136,0
2016,7,3,10,0,115.08983329999998,0,252.038991,0,5.512211302000001,0,5.512107623,0,-11.03484921,0,-11.0,0,16.7,0,16.7,0,5.656287,0
2016,7,3,10,30,190.3524781,0,421.9312792,0,9.948494072999999,0,9.948430493,0,-17.088493399999994,0,-17.1,0,22.9,0,22.9,0,5.778246,0
2016,7,3,11,0,214.9745154,0,381.2061839,0,8.389101989,0,8.389013452999999,0,-13.49551426,0,-13.5,0,19.3,0,19.3,0,5.853258,0
2016,7,3,11,30,207.1239005,0,286.0076987,0,6.194071114,0,6.1941704039999985,0,-11.93277355,0,-11.9,0,17.8,0,17.8,0,5.895211,0
2016,7,3,12,0,277.4967166,0,287.606304,0,6.458854055,0,6.458744395,0,-10.12634748,0,-10.1,0,16.1,0,16.1,0,5.996608,0
2016,7,3,12,30,215.0766364,0,224.3438672,0,4.970335598,0,4.970403587,0,-11.44275751,0,-11.4,0,17.5,0,17.5,0,6.013728,0
2016,7,3,13,0,218.7581796,0,198.7963308,0,4.553702762,0,4.553811659,0,-8.394735084,0,-8.3947,0,14.5,0,14.5,0,6.067895,0
2016,7,3,13,30,124.9795312,0,157.1299518,0,3.4014734160000004,0,3.401569507,0,-7.007178771,0,-7.0072,0,13.1,0,13.1,0,6.044587,0
2016,7,3,14,0,144.9996167,0,162.9375248,0,3.295002432,0,3.295067265,0,-8.639395982,0,-8.6394,0,14.7,0,14.7,0,6.086391000000001,0
2016,7,3,14,30,109.5712273,0,227.040951,0,5.249070947,0,5.249103139,0,-11.65329598,0,-11.7,0,17.8,0,17.8,0,6.1271330000000015,0
2016,7,3,15,0,171.77778930000005,0,182.215249,0,3.784728793,0,3.784753363,0,-11.8258446,0,-11.8,0,18.0,0,18.0,0,6.147583,0
2016,7,3,15,30,78.88400689,0,111.7434611,0,2.903573127,0,2.903587444,0,-8.116846991000001,0,-8.1168,0,14.3,0,14.3,0,6.141443,0
2016,7,3,16,0,53.13555519,0,132.7098085,0,2.715047307,0,2.715022422,0,-8.136382846,0,-8.1364,0,14.2,0,14.2,0,6.082502,0
2016,7,3,16,30,61.55066871,0,107.5886813,0,2.340744289,0,2.340807175,0,-6.475905066,0,-6.4759,0,12.5,0,12.5,0,6.058015,0
2016,7,3,17,0,6.322080195,0,90.0946204,0,1.973868798,0,1.973878924,0,-5.112279865,0,-5.1123,0,11.1,0,11.1,0,5.978828,0
2016,7,3,17,30,70.36591012,0,91.2164689,0,2.042594776,0,2.042600897,0,-4.102365797,0,-4.1024,0,10.1,0,10.1,0,5.966933,0
2016,7,3,18,0,NaN,1,NaN,1,NaN,1,1.818587444,0,NaN,1,-2.8764,0,NaN,1,8.796,0,5.919642,0
2016,7,3,18,30,0.085740601,0,58.89485689,0,1.293907609,0,1.293901345,0,-2.23709532,0,-2.2371,0,8.0879,0,8.0879,0,5.850809,0
2016,7,3,19,0,NaN,1,NaN,1,NaN,1,1.919955157,0,NaN,1,-4.025,0,NaN,1,9.8322,0,5.807235,0
2016,7,3,19,30,NaN,1,NaN,1,NaN,1,1.691547085,0,NaN,1,-1.37,0,NaN,1,7.0993,0,5.729244,0
2016,7,3,20,0,NaN,1,NaN,1,NaN,1,0.457466368,0,NaN,1,3.7111,0,NaN,1,1.8986,0,5.609698000000002,0
2016,7,3,20,30,NaN,1,NaN,1,NaN,1,0.305246637,0,NaN,1,4.1029,0,NaN,1,1.3622,0,5.46514,0
2016,7,3,21,0,NaN,1,NaN,1,NaN,1,0.196376682,0,NaN,1,4.4401,0,NaN,1,0.87,0,5.310018,0
2016,7,3,21,30,NaN,1,NaN,1,NaN,1,0.134015695,0,NaN,1,4.6838,0,NaN,1,0.5579999999999999,0,5.242279,0
2016,7,3,22,0,NaN,1,NaN,1,NaN,1,0.110755605,0,NaN,1,4.6503,0,NaN,1,0.536,0,5.186017,0
2016,7,3,22,30,NaN,1,NaN,1,NaN,1,0.103011211,0,NaN,1,4.802,0,NaN,1,0.342,0,5.143598,0
2016,7,3,23,0,NaN,1,NaN,1,NaN,1,0.107766816,0,NaN,1,4.7271,0,NaN,1,0.243,0,4.969608,0
2016,7,3,23,30,NaN,1,NaN,1,NaN,1,0.002086256,0,NaN,1,4.5332,0,NaN,1,0.32,0,4.853321,0
2016,7,4,0,0,NaN,1,NaN,1,NaN,1,-0.010924664,0,NaN,1,4.5867,0,NaN,1,0.17600000000000002,0,4.762402,0
2016,7,4,0,30,NaN,1,NaN,1,NaN,1,-0.016729148,0,NaN,1,4.5478,0,NaN,1,0.168,0,4.715982,0
2016,7,4,1,0,NaN,1,NaN,1,NaN,1,-0.019538117,0,NaN,1,4.5534,0,NaN,1,0.103,0,4.656717,0
2016,7,4,1,30,NaN,1,NaN,1,NaN,1,-0.062721973,0,NaN,1,4.7666,0,NaN,1,-0.172,0,4.5943,0
2016,7,4,2,0,NaN,1,NaN,1,NaN,1,-0.062721973,0,NaN,1,4.8493,0,NaN,1,-0.292,0,4.557158,0
2016,7,4,2,30,NaN,1,NaN,1,NaN,1,-0.062721973,0,NaN,1,4.8493,0,NaN,1,-0.305,0,4.54441,0
2016,7,4,3,0,NaN,1,0.996946156,0,-0.177510986,0,-0.177511211,0,-1.60520186,0,-1.6052,0,6.093,0,6.093,0,4.487838,0
2016,7,4,3,30,8.237385242,0,-1.841216611,0,0.043479058,0,0.043479821,0,-0.26180239,0,-0.262,0,4.8099,0,4.8099,0,4.5480839999999985,0
2016,7,4,4,0,NaN,1,-1.122385419,0,-0.03028488,0,-0.030284753,0,-2.132792131,0,-2.1328,0,6.5913,0,6.5913,0,4.458553,0
2016,7,4,4,30,NaN,1,11.91813292,0,0.592967669,0,0.592959641,0,-8.797368698,0,-8.7974,0,13.3,0,13.3,0,4.458354,0
2016,7,4,5,0,20.77637515,0,25.33276874,0,0.5800580710000001,0,0.580067265,0,-6.121507081,0,-6.1215,0,10.7,0,10.7,0,4.573356,0
2016,7,4,5,30,NaN,1,NaN,1,NaN,1,1.328991031,0,NaN,1,-5.4618,0,NaN,1,10.2,0,4.780776,0
2016,7,4,6,0,NaN,1,63.52167151,0,1.857407894,0,1.857399103,0,-4.481025216,0,-4.481,0,9.2922,0,9.2922,0,4.811214,0
2016,7,4,6,30,NaN,1,NaN,1,NaN,1,1.653497758,0,NaN,1,-5.1484,0,NaN,1,10.2,0,5.010035,0
2016,7,4,7,0,55.65267366,0,88.58509542,0,1.945170291,0,1.945179372,0,-7.07319629,0,-7.0732,0,12.2,0,12.2,0,5.079374,0
2016,7,4,7,30,NaN,1,NaN,1,NaN,1,3.094170404,0,NaN,1,-12.0,0,NaN,1,17.1,0,5.159145,0
2016,7,4,8,0,NaN,1,NaN,1,NaN,1,3.098878924,0,NaN,1,-12.1,0,NaN,1,17.4,0,5.311847,0
2016,7,4,8,30,177.8393445,0,116.90630690000002,0,2.567529271,0,2.567488789,0,-15.11710205,0,-15.1,0,20.5,0,20.5,0,5.412274,0
2016,7,4,9,0,186.7184573,0,207.3221419,0,4.468655769,0,4.468609865,0,-19.16873188,0,-19.2,0,24.6,0,24.6,0,5.424679,0
2016,7,4,9,30,107.3127416,0,133.4628565,0,3.277092177,0,3.277130045,0,-17.10295834,0,-17.1,0,22.5,0,22.5,0,5.430843,0
2016,7,4,10,0,214.2868506,0,213.9261335,0,4.734117836999999,0,4.734080716999999,0,-20.16763888,0,-20.2,0,25.7,0,25.7,0,5.482499,0
2016,7,4,10,30,267.9764731,0,151.2297525,0,3.4637588810000004,0,3.46367713,0,-17.64036346,0,-17.6,0,23.2,0,23.2,0,5.556776,0
2016,7,4,11,0,252.7463208,0,169.50186430000005,0,3.5606006910000003,0,3.560538117,0,-14.48281279,0,-14.5,0,20.1,0,20.1,0,5.636153,0
2016,7,4,11,30,NaN,1,NaN,1,NaN,1,3.310986547,0,NaN,1,-10.2,0,NaN,1,15.9,0,5.6782059999999985,0
2016,7,4,12,0,NaN,1,NaN,1,NaN,1,3.497309417,0,NaN,1,-10.9,0,NaN,1,16.6,0,5.741836,0
2016,7,4,12,30,438.9266327,0,298.9319247,0,6.677821431,0,6.677802691,0,-17.45217605,0,-17.5,0,23.3,0,23.3,0,5.896979,0
2016,7,4,13,0,NaN,1,NaN,1,NaN,1,3.121973094,0,NaN,1,-10.6,0,NaN,1,16.4,0,5.863586,0
2016,7,4,13,30,NaN,1,NaN,1,NaN,1,3.213452915,0,NaN,1,-10.2,0,NaN,1,16.1,0,5.917221,0
2016,7,4,14,0,NaN,1,NaN,1,NaN,1,3.217040359,0,NaN,1,-10.0,0,NaN,1,16.0,0,5.949537,0
2016,7,4,14,30,NaN,1,NaN,1,NaN,1,3.115919283,0,NaN,1,-10.3,0,NaN,1,16.3,0,5.983511,0
2016,7,4,15,0,NaN,1,NaN,1,NaN,1,3.558071749,0,NaN,1,-7.4362,0,NaN,1,13.4,0,5.991169,0
2016,7,4,15,30,126.9182026,0,218.4199986,0,4.56344467,0,4.563452915,0,-11.23537086,0,-11.2,0,17.2,0,17.2,0,6.013329,0
2016,7,4,16,0,NaN,1,NaN,1,NaN,1,3.043497758,0,NaN,1,-8.9396,0,NaN,1,15.0,0,6.079374,0
2016,7,4,16,30,NaN,1,NaN,1,NaN,1,3.580941704,0,NaN,1,-6.8911,0,NaN,1,13.0,0,6.080729,0
2016,7,4,17,0,NaN,1,NaN,1,NaN,1,3.54103139,0,NaN,1,-7.4349,0,NaN,1,13.6,0,6.144027,0
2016,7,4,17,30,NaN,1,NaN,1,NaN,1,2.35044843,0,NaN,1,-3.4761,0,NaN,1,9.5981,0,6.121953,0
2016,7,4,18,0,NaN,1,NaN,1,NaN,1,2.0571076230000003,0,NaN,1,-2.7375,0,NaN,1,8.8078,0,6.070248,0
2016,7,4,18,30,NaN,1,NaN,1,NaN,1,2.233834081,0,NaN,1,-3.6822,0,NaN,1,9.7197,0,6.037511,0
2016,7,4,19,0,NaN,1,NaN,1,NaN,1,1.43338565,0,NaN,1,-3.7049,0,NaN,1,9.6942,0,5.989367,0
2016,7,4,19,30,NaN,1,NaN,1,NaN,1,1.43338565,0,NaN,1,-3.7049,0,NaN,1,9.6436,0,5.938748,0
2016,7,4,20,0,NaN,1,NaN,1,NaN,1,0.407600897,0,NaN,1,3.3383,0,NaN,1,2.4912,0,5.829442,0
2016,7,4,20,30,NaN,1,NaN,1,NaN,1,0.8701793720000001,0,NaN,1,3.9314,0,NaN,1,1.7761,0,5.707582,0
2016,7,4,21,0,NaN,1,NaN,1,NaN,1,0.697914798,0,NaN,1,3.9561,0,NaN,1,1.6726,0,5.628638,0
2016,7,4,21,30,NaN,1,NaN,1,NaN,1,0.536367713,0,NaN,1,4.5287,0,NaN,1,1.0293,0,5.558042,0
2016,7,4,22,0,NaN,1,NaN,1,NaN,1,0.136829596,0,NaN,1,4.5683,0,NaN,1,0.928,0,5.496607,0
2016,7,4,22,30,NaN,1,NaN,1,NaN,1,0.075336323,0,NaN,1,3.3451,0,NaN,1,2.0753,0,5.420408,0
2016,7,4,23,0,NaN,1,NaN,1,NaN,1,0.064665919,0,NaN,1,3.9171,0,NaN,1,1.444,0,5.361014,0
2016,7,4,23,30,NaN,1,NaN,1,NaN,1,-0.114044843,0,NaN,1,3.7109,0,NaN,1,1.5081,0,5.219005,0
2016,7,5,0,0,NaN,1,NaN,1,NaN,1,-0.024535874,0,NaN,1,4.0722,0,NaN,1,1.1061,0,5.178297,0
2016,7,5,0,30,NaN,1,NaN,1,NaN,1,-0.089365471,0,NaN,1,4.1353,0,NaN,1,0.967,0,5.102055,0
2016,7,5,1,0,NaN,1,NaN,1,NaN,1,-0.040172646,0,NaN,1,4.0327,0,NaN,1,1.0256,0,5.058371,0
2016,7,5,1,30,NaN,1,NaN,1,NaN,1,0.03094843,0,NaN,1,4.183,0,NaN,1,0.79,0,4.97348,0
2016,7,5,2,0,NaN,1,NaN,1,NaN,1,0.095464126,0,NaN,1,4.1901,0,NaN,1,0.7390000000000001,0,4.929522,0
2016,7,5,2,30,NaN,1,NaN,1,NaN,1,0.051495516,0,NaN,1,4.2732,0,NaN,1,0.621,0,4.893783999999999,0
2016,7,5,3,0,NaN,1,NaN,1,NaN,1,0.080269058,0,NaN,1,4.5907,0,NaN,1,0.284,0,4.8746540000000005,0
2016,7,5,3,30,NaN,1,NaN,1,NaN,1,0.157928251,0,NaN,1,4.4627,0,NaN,1,0.361,0,4.823722,0
2016,7,5,4,0,NaN,1,NaN,1,NaN,1,0.190952915,0,NaN,1,4.3037,0,NaN,1,0.481,0,4.7842080000000005,0
2016,7,5,4,30,NaN,1,NaN,1,NaN,1,0.44132287,0,NaN,1,3.5657,0,NaN,1,1.2115,0,4.777284,0
2016,7,5,5,0,NaN,1,NaN,1,NaN,1,0.384215247,0,NaN,1,2.4231,0,NaN,1,2.3417,0,4.764846,0
2016,7,5,5,30,NaN,1,NaN,1,NaN,1,0.67441704,0,NaN,1,0.6859999999999999,0,NaN,1,4.0885,0,4.774667,0
2016,7,5,6,0,NaN,1,NaN,1,NaN,1,1.042511211,0,NaN,1,-3.8702,0,NaN,1,8.664,0,4.793758,0
2016,7,5,6,30,NaN,1,NaN,1,NaN,1,1.000695067,0,NaN,1,-3.781,0,NaN,1,8.5923,0,4.811252,0
2016,7,5,7,0,NaN,1,NaN,1,NaN,1,1.435313901,0,NaN,1,-4.1930000000000005,0,NaN,1,9.0219,0,4.828911,0
2016,7,5,7,30,NaN,1,NaN,1,NaN,1,1.834887892,0,NaN,1,-5.6859,0,NaN,1,10.6,0,4.871564,0
2016,7,5,8,0,NaN,1,NaN,1,NaN,1,1.997399103,0,NaN,1,-7.4765,0,NaN,1,12.4,0,4.960916,0
2016,7,5,8,30,NaN,1,NaN,1,NaN,1,3.288565022,0,NaN,1,-11.7,0,NaN,1,16.7,0,5.056479,0
2016,7,5,9,0,NaN,1,NaN,1,NaN,1,3.2506726460000004,0,NaN,1,-11.0,0,NaN,1,16.1,0,5.145329,0
2016,7,5,9,30,NaN,1,NaN,1,NaN,1,1.945807175,0,NaN,1,-7.7634,0,NaN,1,12.9,0,5.096635,0
2016,7,5,10,0,NaN,1,NaN,1,NaN,1,3.275560538,0,NaN,1,-11.7,0,NaN,1,16.9,0,5.227424,0
2016,7,5,10,30,NaN,1,NaN,1,NaN,1,2.110089686,0,NaN,1,-6.6666,0,NaN,1,11.9,0,5.186971,0
2016,7,5,11,0,NaN,1,NaN,1,NaN,1,3.274439462,0,NaN,1,-10.8,0,NaN,1,16.1,0,5.298652,0
2016,7,5,11,30,NaN,1,NaN,1,NaN,1,3.047533632,0,NaN,1,-10.5,0,NaN,1,15.8,0,5.325172,0
2016,7,5,12,0,NaN,1,NaN,1,NaN,1,2.194304933,0,NaN,1,-9.007,0,NaN,1,14.3,0,5.320704,0
2016,7,5,12,30,NaN,1,NaN,1,NaN,1,3.390807175,0,NaN,1,-10.7,0,NaN,1,16.1,0,5.3771580000000005,0
2016,7,5,13,0,NaN,1,NaN,1,NaN,1,3.358744395,0,NaN,1,-10.9,0,NaN,1,16.3,0,5.3993,0
2016,7,5,13,30,NaN,1,NaN,1,NaN,1,3.265022422,0,NaN,1,-10.6,0,NaN,1,16.0,0,5.380255,0
2016,7,5,14,0,NaN,1,NaN,1,NaN,1,3.129147982,0,NaN,1,-9.3792,0,NaN,1,14.8,0,5.399907,0
2016,7,5,14,30,NaN,1,NaN,1,NaN,1,3.302914798,0,NaN,1,-10.1,0,NaN,1,15.5,0,5.396029,0
2016,7,5,15,0,NaN,1,NaN,1,NaN,1,2.137130045,0,NaN,1,-7.3598,0,NaN,1,12.7,0,5.364912,0
2016,7,5,15,30,NaN,1,NaN,1,NaN,1,3.367488789,0,NaN,1,-10.4,0,NaN,1,15.8,0,5.375706,0
2016,7,5,16,0,NaN,1,NaN,1,NaN,1,3.1827354260000003,0,NaN,1,-10.6,0,NaN,1,16.1,0,5.509086,0
2016,7,5,16,30,NaN,1,NaN,1,NaN,1,3.210538117,0,NaN,1,-9.7655,0,NaN,1,15.3,0,5.502957,0
2016,7,5,17,0,187.1955839,0,164.4591238,0,3.627274899,0,3.62735426,0,-7.993345808,0,-7.9933,0,13.5,0,13.5,0,5.465466,0
2016,7,5,17,30,NaN,1,NaN,1,NaN,1,2.2845291480000003,0,NaN,1,-6.4232,0,NaN,1,11.8,0,5.403943,0
2016,7,5,18,0,NaN,1,NaN,1,NaN,1,1.754910314,0,NaN,1,-3.8429,0,NaN,1,9.1711,0,5.328174,0
2016,7,5,18,30,NaN,1,NaN,1,NaN,1,1.5604260090000002,0,NaN,1,-3.5308,0,NaN,1,8.8344,0,5.303509,0
2016,7,5,19,0,NaN,1,NaN,1,NaN,1,1.5563677130000002,0,NaN,1,-3.2452,0,NaN,1,8.5391,0,5.293915,0
2016,7,5,19,30,NaN,1,NaN,1,NaN,1,0.8221748879999999,0,NaN,1,1.4944,0,NaN,1,3.757,0,5.25137,0
2016,7,5,20,0,NaN,1,NaN,1,NaN,1,0.8717264570000001,0,NaN,1,6.9364,0,NaN,1,-1.7803,0,5.15609,0
2016,7,5,20,30,-40.82775176,0,52.30535455,0,1.021021675,0,1.02103139,0,4.345741507,0,4.3457,0,0.627,0,0.627,0,4.9723370000000005,0
2016,7,5,21,0,NaN,1,NaN,1,NaN,1,0.213293722,0,NaN,1,5.0822,0,NaN,1,-0.18600000000000005,0,4.896066,0
2016,7,5,21,30,NaN,1,NaN,1,NaN,1,0.161957399,0,NaN,1,5.1526,0,NaN,1,-0.28300000000000003,0,4.869365,0
2016,7,5,22,0,NaN,1,NaN,1,NaN,1,0.163378924,0,NaN,1,5.2424,0,NaN,1,-0.393,0,4.849605,0
